State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Mahoba,Mahoba,Banana,"Banana - Ripe",Medium,16/12/2024,2050,2150,2100
"Uttar Pradesh",Mahoba,Mahoba,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,16/12/2024,6450,6570,6520
"Uttar Pradesh",Mahoba,Mahoba,"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,16/12/2024,10800,11000,10900
"Uttar Pradesh",Mahoba,Mahoba,Tomato,Local,FAQ,16/12/2024,1800,1920,1850
"Uttar Pradesh",Mainpuri,Bewar,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,16/12/2024,2625,2635,2630
"Uttar Pradesh",Mainpuri,Bewar,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,16/12/2024,2340,2380,2360
"Uttar Pradesh",Mainpuri,Mainpuri,Banana,"Banana - Ripe",Large,16/12/2024,2255,2445,2365
"Uttar Pradesh",Mainpuri,Mainpuri,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,16/12/2024,7245,7440,7335
"Uttar Pradesh",Mainpuri,Mainpuri,Carrot,Carrot,FAQ,16/12/2024,1350,1560,1480
"Uttar Pradesh",Mainpuri,Mainpuri,Spinach,Spinach,FAQ,16/12/2024,830,1025,940
"Uttar Pradesh",Mathura,Kosikalan,Rice,III,FAQ,16/12/2024,2240,2320,2285
"Uttar Pradesh",Mathura,Kosikalan,Wheat,Dara,FAQ,16/12/2024,2700,2900,2800
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Gur(Jaggery),Other,FAQ,16/12/2024,5400,5500,5455
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Tomato,Deshi,FAQ,16/12/2024,4500,4600,4550
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,16/12/2024,6100,6300,6200
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Potato,Desi,FAQ,16/12/2024,1900,2200,2100
"Uttar Pradesh",Mirzapur,Mirzapur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,16/12/2024,15125,15200,15175
"Uttar Pradesh",Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,16/12/2024,1700,1775,1735
"Uttar Pradesh",Mirzapur,Mirzapur,Cabbage,Cabbage,FAQ,16/12/2024,1645,1725,1685
"Uttar Pradesh",Mirzapur,Mirzapur,Carrot,Carrot,FAQ,16/12/2024,2450,2550,2500
"Uttar Pradesh",Mirzapur,Mirzapur,Ginger(Green),"Green Ginger",FAQ,16/12/2024,5125,5200,5175
"Uttar Pradesh",Mirzapur,Mirzapur,Potato,Desi,FAQ,16/12/2024,1775,1865,1825
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Apple,"Kasmir/Shimla - II",Medium,16/12/2024,7000,7300,7100
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,16/12/2024,14900,15500,15200
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cabbage,Cabbage,FAQ,16/12/2024,1900,2100,2000
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,16/12/2024,9900,10350,10150
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Mustard Oil","Mustard Oil",FAQ,16/12/2024,13750,14100,13900
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Onion,Red,FAQ,16/12/2024,3550,3900,3700
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Sugar,Medium,FAQ,16/12/2024,4000,4050,4000
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Tomato,Hybrid,FAQ,16/12/2024,2400,2700,2600
"Uttar Pradesh",Pillibhit,Pilibhit,Brinjal,Brinjal,FAQ,16/12/2024,1640,1720,1680
"Uttar Pradesh",Pillibhit,Pilibhit,"Mousambi(Sweet Lime)",Mousambi,Medium,16/12/2024,3250,3340,3295
"Uttar Pradesh",Pillibhit,Pilibhit,Pumpkin,Pumpkin,FAQ,16/12/2024,1540,1610,1570
"Uttar Pradesh",Pillibhit,Puranpur,Lemon,Lemon,FAQ,16/12/2024,6125,6200,6175
"Uttar Pradesh",Pillibhit,Puranpur,Pomegranate,Pomogranate,Medium,16/12/2024,7330,7405,7370
"Uttar Pradesh",Pillibhit,Puranpur,Raddish,Raddish,FAQ,16/12/2024,850,920,885
"Uttar Pradesh",Pillibhit,Vishalpur,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2345,2395,2370
"Uttar Pradesh",Pillibhit,Vishalpur,"Green Chilli","Green Chilly",FAQ,16/12/2024,2100,2145,2120
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,16/12/2024,8550,8800,8620
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2250,2450,2310
"Uttar Pradesh",Pratapgarh,Pratapgarh,Cabbage,Cabbage,FAQ,16/12/2024,1800,1950,1840
"Uttar Pradesh",Pratapgarh,Pratapgarh,Carrot,Carrot,FAQ,16/12/2024,2400,2650,2500
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Green Chilli","Green Chilly",FAQ,16/12/2024,1550,1750,1600
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Mousambi(Sweet Lime)",Mousambi,Medium,16/12/2024,2400,2650,2480
"Uttar Pradesh",Pratapgarh,Pratapgarh,Pumpkin,Pumpkin,FAQ,16/12/2024,1600,1750,1650
"Uttar Pradesh",Pratapgarh,Pratapgarh,Raddish,Raddish,FAQ,16/12/2024,850,1050,900
"Uttar Pradesh",Prayagraj,Ajuha,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,2440,2580,2500
"Uttar Pradesh",Prayagraj,Ajuha,Brinjal,Brinjal,FAQ,16/12/2024,1550,1700,1630
"Uttar Pradesh",Prayagraj,Ajuha,Pumpkin,Pumpkin,FAQ,16/12/2024,1600,1700,1650
"Uttar Pradesh",Prayagraj,Ajuha,Tomato,Deshi,FAQ,16/12/2024,2230,2370,2300
"Uttar Pradesh",Prayagraj,Allahabad,Ginger(Green),"Green Ginger",FAQ,16/12/2024,5450,5600,5510
"Uttar Pradesh",Prayagraj,Allahabad,"Mousambi(Sweet Lime)",Mousambi,Medium,16/12/2024,3400,3520,3450
"Uttar Pradesh",Prayagraj,Allahabad,Rice,Common,FAQ,16/12/2024,3140,3270,3170
"Uttar Pradesh",Prayagraj,Allahabad,Tomato,Hybrid,FAQ,16/12/2024,2750,2850,2785
"Uttar Pradesh",Prayagraj,Sirsa,Potato,Desi,FAQ,16/12/2024,1700,1900,1800
"Uttar Pradesh",Raebarelli,Lalganj,"Green Chilli","Green Chilly",FAQ,16/12/2024,2815,2875,2850
"Uttar Pradesh",Raebarelli,Lalganj,Onion,Red,FAQ,16/12/2024,3575,3650,3600
"Uttar Pradesh",Raebarelli,Lalganj,Tomato,Hybrid,FAQ,16/12/2024,2200,2300,2250
"Uttar Pradesh",Raebarelli,Raibareilly,"Barley (Jau)",Dara,FAQ,16/12/2024,2525,2575,2550
"Uttar Pradesh",Raebarelli,Raibareilly,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,16/12/2024,7500,7550,7525
"Uttar Pradesh",Raebarelli,Raibareilly,Cabbage,Cabbage,FAQ,16/12/2024,1300,1400,1350
"Uttar Pradesh",Raebarelli,Raibareilly,"Mousambi(Sweet Lime)",Mousambi,Medium,16/12/2024,2860,2950,2900
"Uttar Pradesh",Raebarelli,Raibareilly,Papaya,Papaya,Medium,16/12/2024,2600,2700,2650
"Uttar Pradesh",Raebarelli,Raibareilly,Raddish,Raddish,FAQ,16/12/2024,750,860,800
"Uttar Pradesh",Raebarelli,Raibareilly,Rice,Common,FAQ,16/12/2024,3135,3160,3145
"Uttar Pradesh",Raebarelli,Salon,Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2300,2320,2310
"Uttar Pradesh",Saharanpur,Chutmalpur,Carrot,Carrot,FAQ,16/12/2024,1100,1300,1200
"Uttar Pradesh",Saharanpur,Chutmalpur,Garlic,Garlic,FAQ,16/12/2024,4300,4500,4400
"Uttar Pradesh",Saharanpur,Chutmalpur,Lemon,Lemon,FAQ,16/12/2024,2300,2500,2400
"Uttar Pradesh",Saharanpur,Chutmalpur,Potato,Potato,FAQ,16/12/2024,1000,1200,1100
"Uttar Pradesh",Saharanpur,Gangoh,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1000,1200,1100
"Uttar Pradesh",Saharanpur,Gangoh,"Green Chilli","Green Chilly",FAQ,16/12/2024,2000,2500,2200
"Uttar Pradesh",Saharanpur,Gangoh,Potato,Desi,FAQ,16/12/2024,1600,2200,1800
"Uttar Pradesh",Saharanpur,Saharanpur,Cauliflower,Cauliflower,FAQ,16/12/2024,2400,2800,2600
"Uttar Pradesh",Saharanpur,Saharanpur,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,2150,2450,2300
"Uttar Pradesh",Saharanpur,Saharanpur,"Masur Dal","Masur Dal",FAQ,16/12/2024,8200,8580,8400
"Uttar Pradesh",Saharanpur,Saharanpur,Tomato,Hybrid,FAQ,16/12/2024,2400,2800,2600
"Uttar Pradesh",Sambhal,Bhehjoi,Paddy(Dhan)(Basmati),Basumathi,FAQ,16/12/2024,2330,2500,2345
"Uttar Pradesh",Sambhal,Chandausi,Carrot,Carrot,FAQ,16/12/2024,1800,1850,1825
"Uttar Pradesh",Sambhal,Chandausi,Onion,Red,FAQ,16/12/2024,3400,3450,3420
"Uttar Pradesh",Sambhal,Chandausi,Spinach,Spinach,FAQ,16/12/2024,1000,1100,1050
"Uttar Pradesh",Sambhal,Muradabad,Tomato,Deshi,FAQ,16/12/2024,2450,2550,2500
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Tomato,Hybrid,FAQ,16/12/2024,1550,1800,1600
"Uttar Pradesh",Shahjahanpur,Puwaha,Brinjal,Round/Long,FAQ,16/12/2024,1500,1700,1600
"Uttar Pradesh",Shahjahanpur,Puwaha,Cabbage,Cabbage,FAQ,16/12/2024,1700,1900,1800
"Uttar Pradesh",Shahjahanpur,Puwaha,Cauliflower,Cauliflower,FAQ,16/12/2024,1780,1980,1880
"Uttar Pradesh",Shahjahanpur,Puwaha,Ginger(Green),"Green Ginger",FAQ,16/12/2024,4650,4850,4750
"Uttar Pradesh",Shahjahanpur,Puwaha,Wheat,Dara,FAQ,16/12/2024,2660,2860,2760
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,Tomato,Deshi,FAQ,16/12/2024,2400,2800,2650
"Uttar Pradesh",Shahjahanpur,Tilhar,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1540,1640,1590
"Uttar Pradesh",Shahjahanpur,Tilhar,Potato,Desi,FAQ,16/12/2024,1940,2040,1995
"Uttar Pradesh",Shahjahanpur,Tilhar,Pumpkin,Pumpkin,FAQ,16/12/2024,1520,1620,1570
"Uttar Pradesh",Shahjahanpur,Tilhar,Rice,III,FAQ,16/12/2024,3210,3310,3260
"Uttar Pradesh",Shamli,Kairana,Brinjal,Round/Long,FAQ,16/12/2024,1400,1500,1450
"Uttar Pradesh",Shamli,Kairana,Cabbage,Cabbage,FAQ,16/12/2024,1300,1400,1350
"Uttar Pradesh",Shamli,Kairana,Onion,Red,FAQ,16/12/2024,2300,2400,2350
"Uttar Pradesh",Shamli,Kairana,Potato,Desi,FAQ,16/12/2024,1700,1800,1750
"Uttar Pradesh",Shamli,Kairana,Raddish,Raddish,FAQ,16/12/2024,600,700,650
"Uttar Pradesh",Shamli,Khandhla,Cabbage,Cabbage,FAQ,16/12/2024,450,500,475
"Uttar Pradesh",Shamli,Khandhla,Onion,Red,FAQ,16/12/2024,3800,3900,3850
"Uttar Pradesh",Shamli,Shamli,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,16/12/2024,15170,15230,15200
"Uttar Pradesh",Shamli,Shamli,"Barley (Jau)",Dara,FAQ,16/12/2024,2500,2560,2530
"Uttar Pradesh",Shamli,Shamli,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,16/12/2024,10230,10300,10270
"Uttar Pradesh",Shamli,Shamli,Ginger(Green),"Green Ginger",FAQ,16/12/2024,4150,4250,4200
"Uttar Pradesh",Shamli,Shamli,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,16/12/2024,10100,10150,10120
"Uttar Pradesh",Shamli,Shamli,Gur(Jaggery),Yellow,FAQ,16/12/2024,3550,3650,3600
"Uttar Pradesh",Shamli,Shamli,"Masur Dal","Masur Dal",FAQ,16/12/2024,8360,8430,8400
"Uttar Pradesh",Shamli,Shamli,"Mustard Oil","Mustard Oil",FAQ,16/12/2024,13850,13950,13900
"Uttar Pradesh",Shamli,Shamli,Pomegranate,Pomogranate,Medium,16/12/2024,7500,7600,7550
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,FAQ,16/12/2024,1850,1950,1900
"Uttar Pradesh","Siddharth Nagar",Naugarh,Apple,Delicious,Medium,16/12/2024,7420,7650,7550
"Uttar Pradesh","Siddharth Nagar",Naugarh,"Banana - Green","Banana - Green",FAQ,16/12/2024,1820,1890,1850
"Uttar Pradesh","Siddharth Nagar",Naugarh,Brinjal,Round/Long,FAQ,16/12/2024,1720,1780,1750
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,"Banana - Green","Banana - Green",FAQ,16/12/2024,1500,1560,1510
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/12/2024,2010,2300,2050
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Cauliflower,Cauliflower,FAQ,16/12/2024,1650,1780,1750
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2250,2300,2300
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wheat,Dara,FAQ,16/12/2024,2650,2660,2655
"Uttar Pradesh",Sitapur,Mehmoodabad,Apple,"Kasmir/Shimla - II",Medium,16/12/2024,7550,7660,7600
"Uttar Pradesh",Sitapur,Mehmoodabad,Tomato,Hybrid,FAQ,16/12/2024,2520,2565,2540
"Uttar Pradesh",Sitapur,Sitapur,Apple,"Kasmir/Shimla - II",Medium,16/12/2024,7400,7800,7600
"Uttar Pradesh",Sitapur,Sitapur,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1550,1800,1625
"Uttar Pradesh",Sitapur,Sitapur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,16/12/2024,6700,6820,6770
"Uttar Pradesh",Sitapur,Sitapur,Mustard,Sarson(Black),FAQ,16/12/2024,5600,6200,5920
"Uttar Pradesh",Sitapur,Sitapur,Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2100,2300,2215
"Uttar Pradesh",Sitapur,Sitapur,Pumpkin,Pumpkin,FAQ,16/12/2024,1620,1880,1780
"Uttar Pradesh",Sitapur,Viswan,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,16/12/2024,10380,10480,10430
"Uttar Pradesh",Sitapur,Viswan,"Bottle gourd","Bottle Gourd",FAQ,16/12/2024,1590,1630,1610
"Uttar Pradesh",Sitapur,Viswan,Garlic,Desi,FAQ,16/12/2024,19350,19450,19400
"Uttar Pradesh",Sitapur,Viswan,"Green Chilli","Green Chilly",FAQ,16/12/2024,2550,2600,2575
"Uttar Pradesh",Sitapur,Viswan,Gur(Jaggery),Yellow,FAQ,16/12/2024,3875,3925,3900
"Uttar Pradesh",Sitapur,Viswan,"Mustard Oil","Mustard Oil",FAQ,16/12/2024,14480,14580,14530
"Uttar Pradesh",Sitapur,Viswan,Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2100,2300,2200
"Uttar Pradesh",Unnao,Unnao,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,16/12/2024,8425,8500,8455
"Uttar Pradesh",Unnao,Unnao,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,16/12/2024,10400,10525,10450
"Uttar Pradesh",Unnao,Unnao,Rice,Common,FAQ,16/12/2024,3100,3175,3140
Uttrakhand,Dehradoon,Vikasnagar,"Bottle gourd",Other,FAQ,16/12/2024,700,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Cucumbar(Kheera),Other,FAQ,16/12/2024,700,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Onion,Other,FAQ,16/12/2024,1000,2000,2000
Uttrakhand,Dehradoon,Vikasnagar,Raddish,Other,FAQ,16/12/2024,500,1000,1000
Uttrakhand,Dehradoon,Vikasnagar,Tomato,Other,FAQ,16/12/2024,2000,3500,3500
Uttrakhand,Haridwar,Roorkee,Carrot,Other,FAQ,16/12/2024,600,1000,850
Uttrakhand,Haridwar,Roorkee,Cucumbar(Kheera),Other,FAQ,16/12/2024,600,1000,800
Uttrakhand,Nanital,Haldwani,Apple,Other,Large,16/12/2024,5500,6000,5750
Uttrakhand,Nanital,Haldwani,"Bottle gourd",Other,FAQ,16/12/2024,1500,2000,1750
Uttrakhand,Nanital,Haldwani,Brinjal,Other,FAQ,16/12/2024,1000,1200,1100
Uttrakhand,Nanital,Haldwani,Cauliflower,Other,FAQ,16/12/2024,1000,1200,1100
Uttrakhand,Nanital,Haldwani,Onion,Other,FAQ,16/12/2024,2400,2600,2500
Uttrakhand,Nanital,Haldwani,Potato,Other,FAQ,16/12/2024,1400,1600,1500
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Carrot,Other,FAQ,16/12/2024,1500,1700,1600
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Cucumbar(Kheera),Other,FAQ,16/12/2024,1400,1600,1500
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Potato,Other,FAQ,16/12/2024,1900,2100,2000
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Raddish,Other,FAQ,16/12/2024,900,1100,1000
Uttrakhand,UdhamSinghNagar,Kicchha,Tomato,Tomato,FAQ,16/12/2024,1300,1500,1400
Uttrakhand,UdhamSinghNagar,Sitarganj,Apple,Simla,Large,16/12/2024,9000,11000,10000
Uttrakhand,UdhamSinghNagar,Sitarganj,Carrot,Other,FAQ,16/12/2024,1500,2000,1800
"West Bengal",Alipurduar,Alipurduar,"Bitter gourd",Other,FAQ,16/12/2024,4000,4500,4200
"West Bengal",Alipurduar,Alipurduar,Cabbage,Other,FAQ,16/12/2024,1400,1600,1500
"West Bengal",Alipurduar,Alipurduar,Cauliflower,Other,FAQ,16/12/2024,3800,4200,4000
"West Bengal",Alipurduar,Alipurduar,Potato,Other,FAQ,16/12/2024,2300,2400,2350
"West Bengal",Alipurduar,Alipurduar,"Sweet Pumpkin","Sweet Pumpkin",FAQ,16/12/2024,2000,2300,2200
"West Bengal",Alipurduar,Falakata,Brinjal,Other,FAQ,16/12/2024,2600,2800,2700
"West Bengal",Alipurduar,Falakata,Cabbage,Other,FAQ,16/12/2024,1700,1800,1750
"West Bengal",Alipurduar,Falakata,Cucumbar(Kheera),Cucumbar,FAQ,16/12/2024,3000,3400,3200
"West Bengal",Alipurduar,Falakata,Ginger(Dry),Dry,FAQ,16/12/2024,4800,5200,5000
"West Bengal",Alipurduar,Falakata,Potato,Jyoti,FAQ,16/12/2024,2050,2100,2100
"West Bengal",Bankura,"Bankura Sadar",Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2000,2320,2300
"West Bengal",Bankura,"Indus(Bankura Sadar)",Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2000,2320,2300
"West Bengal",Bankura,"Indus(Bankura Sadar)",Potato,Jyoti,FAQ,16/12/2024,2400,2450,2430
"West Bengal",Birbhum,Bolpur,"Green Chilli","Green Chilly",FAQ,16/12/2024,3300,3500,3400
"West Bengal",Birbhum,Bolpur,Rice,Common,FAQ,16/12/2024,3350,3450,3400
"West Bengal",Birbhum,Bolpur,Tomato,Hybrid,FAQ,16/12/2024,4100,4300,4200
"West Bengal",Birbhum,Bolpur,Wheat,Sonalika,FAQ,16/12/2024,2400,2550,2500
"West Bengal",Coochbehar,Baxirhat,Cauliflower,Cauliflower,FAQ,16/12/2024,3550,3700,3600
"West Bengal",Coochbehar,Dinhata,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3000,3500,3200
"West Bengal",Coochbehar,Dinhata,Potato,Other,FAQ,16/12/2024,2500,2700,2600
"West Bengal",Coochbehar,Mathabhanga,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3000,3250,3100
"West Bengal",Coochbehar,Mathabhanga,Potato,Jyoti,FAQ,16/12/2024,2110,2150,2120
"West Bengal",Coochbehar,Mekhliganj,Brinjal,Other,FAQ,16/12/2024,1400,1600,1500
"West Bengal",Coochbehar,Toofanganj,"Green Chilli","Green Chilly",FAQ,16/12/2024,3500,3800,3600
"West Bengal",Coochbehar,Toofanganj,Potato,Jyoti,FAQ,16/12/2024,2100,2200,2150
"West Bengal",Coochbehar,Toofanganj,Potato,Other,FAQ,16/12/2024,2500,2800,2600
"West Bengal",Darjeeling,Darjeeling,Tomato,Other,FAQ,16/12/2024,4100,4300,4200
"West Bengal",Darjeeling,Karsiyang(Matigara),"Squash(Chappal Kadoo)",Other,FAQ,16/12/2024,1300,1500,1400
"West Bengal",Hooghly,Champadanga,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3200,3400,3200
"West Bengal",Hooghly,Champadanga,Jute,Other,FAQ,16/12/2024,5700,5800,5800
"West Bengal",Hooghly,Champadanga,Potato,Jyoti,FAQ,16/12/2024,2600,2660,2640
"West Bengal",Hooghly,Champadanga,Tomato,Hybrid,FAQ,16/12/2024,3100,3300,3200
"West Bengal",Hooghly,Kalipur,"Bitter gourd","Bitter Gourd",FAQ,16/12/2024,3200,3400,3400
"West Bengal",Hooghly,Kalipur,Rice,Fine,FAQ,16/12/2024,4250,4350,4300
"West Bengal",Jalpaiguri,Belacoba,Cauliflower,Local,FAQ,16/12/2024,3700,3900,3800
"West Bengal",Jalpaiguri,Dhupguri,"Green Chilli",Other,FAQ,16/12/2024,3400,3600,3500
"West Bengal",Jalpaiguri,Dhupguri,Onion,Nasik,FAQ,16/12/2024,3600,3800,3700
"West Bengal",Jalpaiguri,Dhupguri,Tomato,Deshi,FAQ,16/12/2024,4500,4700,4600
"West Bengal",Jalpaiguri,"Jalpaiguri Sadar",Brinjal,Other,FAQ,16/12/2024,2000,2200,2100
"West Bengal",Jalpaiguri,"Jalpaiguri Sadar",Brinjal,Round/Long,FAQ,16/12/2024,3000,3200,3100
"West Bengal",Jalpaiguri,"Jalpaiguri Sadar",Cabbage,Other,FAQ,16/12/2024,1400,1600,1500
"West Bengal",Jalpaiguri,"Jalpaiguri Sadar","Squash(Chappal Kadoo)",Other,FAQ,16/12/2024,2300,2500,2400
"West Bengal",Jalpaiguri,"Jalpaiguri Sadar",Tomato,Other,FAQ,16/12/2024,4500,4700,4600
"West Bengal",Jalpaiguri,Moynaguri,Brinjal,Round,FAQ,16/12/2024,3100,3300,3200
"West Bengal",Jalpaiguri,Moynaguri,Cauliflower,Local,FAQ,16/12/2024,3700,3900,3800
"West Bengal",Kolkata,"Bara Bazar (Posta Bazar)",Garlic,Garlic,FAQ,16/12/2024,25000,26250,25800
"West Bengal",Kolkata,"Bara Bazar (Posta Bazar)",Ginger(Dry),Other,FAQ,16/12/2024,3500,3800,3650
"West Bengal",Malda,"English Bazar",Onion,Other,FAQ,16/12/2024,3500,4200,3800
"West Bengal",Medinipur(E),Egra/contai,Onion,Onion,FAQ,16/12/2024,3800,4200,4000
"West Bengal",Medinipur(E),Egra/contai,Rice,Coarse,FAQ,16/12/2024,3700,3900,3800
"West Bengal",Medinipur(E),Egra/contai,"Sweet Pumpkin","Sweet Pumpkin",FAQ,16/12/2024,2000,2200,2100
"West Bengal",Medinipur(E),Kolaghat,Rice,Common,FAQ,16/12/2024,3700,3900,3800
"West Bengal",Medinipur(E),Kolaghat,"Tube Rose(Loose)","Tube Rose (Loose)",FAQ,16/12/2024,15000,17000,16000
"West Bengal",Medinipur(E),"Tamluk (Medinipur E)","Betal Leaves",Local,FAQ,16/12/2024,6000,18000,12000
"West Bengal",Medinipur(E),"Tamluk (Medinipur E)",Rice,Fine,FAQ,16/12/2024,4000,4200,4100
"West Bengal",Medinipur(W),Garbeta(Medinipur),Rice,Fine,FAQ,16/12/2024,3900,4300,4100
"West Bengal",Medinipur(W),Garbeta(Medinipur),Tomato,Tomato,FAQ,16/12/2024,4400,4600,4500
"West Bengal",Medinipur(W),Ghatal,Paddy(Dhan)(Common),Common,FAQ,16/12/2024,2300,2370,2350
"West Bengal",Medinipur(W),Ghatal,Tomato,Hybrid,FAQ,16/12/2024,4200,4400,4300
"West Bengal",Medinipur(W),Medinipur(West),Rice,Fine,FAQ,16/12/2024,3900,4300,4100
"West Bengal",Murshidabad,Jangipur,Jute,TD-5,FAQ,16/12/2024,5025,5150,5090
"West Bengal",Murshidabad,Jangipur,Onion,Red,FAQ,16/12/2024,4145,4200,4175
"West Bengal",Murshidabad,Kandi,Mustard,Mustard,FAQ,16/12/2024,5700,5800,5750
"West Bengal",Murshidabad,Lalbagh,"Green Chilli","Green Chilly",FAQ,16/12/2024,3420,3550,3500
"West Bengal",Nadia,Chakdah,"Sweet Pumpkin",Other,FAQ,16/12/2024,1900,2050,2000
"West Bengal",Nadia,Kalyani,Cauliflower,Cauliflower,FAQ,16/12/2024,1300,1500,1400
"West Bengal",Nadia,Kalyani,Rice,Other,FAQ,16/12/2024,2950,3350,3150
"West Bengal",Nadia,Kalyani,Rice,Sona,FAQ,16/12/2024,2350,2750,2550
"West Bengal",Nadia,Nadia,Jute,TD-5,FAQ,16/12/2024,4950,5150,5050
"West Bengal",Nadia,Nadia,Potato,Jyoti,FAQ,16/12/2024,2520,2580,2540
"West Bengal",Nadia,Ranaghat,Onion,Other,FAQ,16/12/2024,3900,4050,4000
"West Bengal",Nadia,Ranaghat,Potato,Jyoti,FAQ,16/12/2024,2580,2620,2600
"West Bengal",Nadia,Ranaghat,Rice,Other,FAQ,16/12/2024,4500,4650,4600
"West Bengal","North 24 Parganas",Barasat,Brinjal,Other,FAQ,16/12/2024,3500,3500,3500
"West Bengal","Paschim Bardhaman",Asansol,"Sweet Pumpkin",Other,FAQ,16/12/2024,1400,1600,1550
"West Bengal","Paschim Bardhaman",Durgapur,"Lentil (Masur)(Whole)",Other,FAQ,16/12/2024,9700,9850,9800
"West Bengal","Paschim Bardhaman",Durgapur,Mustard,Other,FAQ,16/12/2024,5860,6200,6050
"West Bengal","Paschim Bardhaman",Durgapur,"Mustard Oil",Other,FAQ,16/12/2024,14000,14500,14200
"West Bengal","Paschim Bardhaman",Durgapur,Rice,Other,FAQ,16/12/2024,2865,3000,2900
"West Bengal","Paschim Bardhaman",Durgapur,Tomato,Hybrid,FAQ,16/12/2024,3500,3700,3650
"West Bengal","Paschim Bardhaman",Durgapur,Wheat,Kalyan,FAQ,16/12/2024,2500,2700,2650
"West Bengal","Uttar Dinajpur",Kaliaganj,Wheat,Local,FAQ,16/12/2024,2900,3100,3000
"Andhra Pradesh",Chittor,Chittoor,Gur(Jaggery),"NO 2",FAQ,16/12/2024,3200,3500,3500
"Andhra Pradesh",Chittor,Kalikiri,Tomato,Local,FAQ,16/12/2024,900,1330,1150
